,time,departure,arrival,remain_seat,total_seat,company,grade
29,11 : 00,광주(유·스퀘어),센트럴시티(서울),10,21,금호고속(주),프리미엄
30,11 : 10,광주(유·스퀘어),센트럴시티(서울),14,28,금호고속(주),우등
31,11 : 40,광주(유·스퀘어),센트럴시티(서울),13,28,금호고속(주),우등
32,11 : 50,광주(유·스퀘어),센트럴시티(서울),24,45,금호고속(주),고속
33,12 : 00,광주(유·스퀘어),센트럴시티(서울),8,21,금호고속(주),프리미엄
34,12 : 05,광주(유·스퀘어),센트럴시티(서울),16,28,금호고속(주),우등
35,12 : 15,광주(유·스퀘어),센트럴시티(서울),23,45,(주)중앙고속,고속
36,12 : 30,광주(유·스퀘어),센트럴시티(서울),15,28,금호고속(주),우등
37,12 : 45,광주(유·스퀘어),센트럴시티(서울),21,28,금호고속(주),우등
38,12 : 55,광주(유·스퀘어),센트럴시티(서울),18,28,금호고속(주),우등
39,13 : 00,광주(유·스퀘어),센트럴시티(서울),12,21,금호고속(주),프리미엄
40,13 : 15,광주(유·스퀘어),센트럴시티(서울),10,28,금호고속(주),우등
41,13 : 30,광주(유·스퀘어),센트럴시티(서울),5,21,금호고속(주),프리미엄
42,13 : 40,광주(유·스퀘어),센트럴시티(서울),16,28,금호고속(주),우등
43,13 : 45,광주(유·스퀘어),센트럴시티(서울),15,45,금호고속(주),고속
44,13 : 55,광주(유·스퀘어),센트럴시티(서울),14,28,금호고속(주),우등
45,14 : 00,광주(유·스퀘어),센트럴시티(서울),8,21,(주)중앙고속,프리미엄
46,14 : 05,광주(유·스퀘어),센트럴시티(서울),18,28,금호고속(주),우등
47,14 : 15,광주(유·스퀘어),센트럴시티(서울),22,28,금호고속(주),우등
48,14 : 25,광주(유·스퀘어),센트럴시티(서울),23,28,(주)중앙고속,우등
49,14 : 30,광주(유·스퀘어),센트럴시티(서울),13,21,금호고속(주),프리미엄
50,14 : 35,광주(유·스퀘어),센트럴시티(서울),18,28,금호고속(주),우등
51,14 : 45,광주(유·스퀘어),센트럴시티(서울),39,45,금호고속(주),고속
52,14 : 50,광주(유·스퀘어),센트럴시티(서울),19,28,금호고속(주),우등
53,15 : 00,광주(유·스퀘어),센트럴시티(서울),12,21,금호고속(주),프리미엄
54,15 : 10,광주(유·스퀘어),센트럴시티(서울),17,28,금호고속(주),우등
55,15 : 20,광주(유·스퀘어),센트럴시티(서울),45,45,금호고속(주),고속
56,15 : 25,광주(유·스퀘어),센트럴시티(서울),15,28,금호고속(주),우등
57,15 : 30,광주(유·스퀘어),센트럴시티(서울),8,21,금호고속(주),프리미엄
58,15 : 50,광주(유·스퀘어),센트럴시티(서울),19,28,금호고속(주),우등
59,15 : 55,광주(유·스퀘어),센트럴시티(서울),28,45,금호고속(주),고속
60,16 : 00,광주(유·스퀘어),센트럴시티(서울),11,21,금호고속(주),프리미엄
61,16 : 15,광주(유·스퀘어),센트럴시티(서울),30,45,(주)중앙고속,고속
62,16 : 20,광주(유·스퀘어),센트럴시티(서울),14,28,금호고속(주),우등
63,16 : 30,광주(유·스퀘어),센트럴시티(서울),14,21,금호고속(주),프리미엄
64,16 : 40,광주(유·스퀘어),센트럴시티(서울),17,28,금호고속(주),우등
65,16 : 50,광주(유·스퀘어),센트럴시티(서울),42,45,금호고속(주),고속
66,16 : 55,광주(유·스퀘어),센트럴시티(서울),22,28,금호고속(주),우등
67,17 : 00,광주(유·스퀘어),센트럴시티(서울),11,21,(주)중앙고속,프리미엄
68,17 : 05,광주(유·스퀘어),센트럴시티(서울),18,28,(주)중앙고속,우등
69,17 : 15,광주(유·스퀘어),센트럴시티(서울),16,28,금호고속(주),우등
70,17 : 55,광주(유·스퀘어),센트럴시티(서울),24,28,금호고속(주),우등
71,18 : 00,광주(유·스퀘어),센트럴시티(서울),13,21,금호고속(주),프리미엄
72,18 : 10,광주(유·스퀘어),센트럴시티(서울),22,45,금호고속(주),고속
73,18 : 15,광주(유·스퀘어),센트럴시티(서울),21,28,금호고속(주),우등
74,18 : 25,광주(유·스퀘어),센트럴시티(서울),22,28,금호고속(주),우등
75,18 : 30,광주(유·스퀘어),센트럴시티(서울),17,21,(주)중앙고속,프리미엄
76,18 : 50,광주(유·스퀘어),센트럴시티(서울),17,28,금호고속(주),우등
77,19 : 00,광주(유·스퀘어),센트럴시티(서울),13,21,금호고속(주),프리미엄
78,19 : 30,광주(유·스퀘어),센트럴시티(서울),23,28,금호고속(주),우등
79,19 : 40,광주(유·스퀘어),센트럴시티(서울),32,45,금호고속(주),고속
80,20 : 15,광주(유·스퀘어),센트럴시티(서울),25,28,금호고속(주),우등
81,20 : 30,광주(유·스퀘어),센트럴시티(서울),28,28,금호고속(주),우등
82,20 : 45,광주(유·스퀘어),센트럴시티(서울),26,28,(주)중앙고속,우등
83,21 : 00,광주(유·스퀘어),센트럴시티(서울),21,21,금호고속(주),프리미엄
84,21 : 15,광주(유·스퀘어),센트럴시티(서울),24,28,금호고속(주),우등
85,22 : 10,광주(유·스퀘어),센트럴시티(서울),28,28,금호고속(주),심야우등
86,22 : 30,광주(유·스퀘어),센트럴시티(서울),18,21,금호고속(주),심야프리미엄
87,23 : 00,광주(유·스퀘어),센트럴시티(서울),28,28,금호고속(주),심야우등
88,23 : 20,광주(유·스퀘어),센트럴시티(서울),21,21,(주)중앙고속,심야프리미엄
89,24 : 00,광주(유·스퀘어),센트럴시티(서울),21,21,금호고속(주),심야프리미엄
90,05 : 00,전주,센트럴시티(서울),10,28,(주)동양고속,우등
91,05 : 15,전주,센트럴시티(서울),35,45,(주)중앙고속,고속
92,05 : 30,전주,센트럴시티(서울),23,28,금호고속(주),우등
93,05 : 45,전주,센트럴시티(서울),19,21,(주)동양고속,프리미엄
94,06 : 10,전주,센트럴시티(서울),18,28,(주)동양고속,우등
95,06 : 25,전주,센트럴시티(서울),20,28,(주)중앙고속,우등
96,06 : 40,전주,센트럴시티(서울),36,45,(주)중앙고속,고속
97,06 : 50,전주,센트럴시티(서울),4,21,(주)중앙고속,프리미엄
98,07 : 05,전주,센트럴시티(서울),21,28,(주)천일고속,우등
99,07 : 30,전주,센트럴시티(서울),7,28,(주)동양고속,우등
100,07 : 40,전주,센트럴시티(서울),4,21,(주)동양고속,프리미엄
101,07 : 50,전주,센트럴시티(서울),20,28,금호고속(주),우등
102,08 : 05,전주,센트럴시티(서울),31,45,금호고속(주),고속
103,08 : 25,전주,센트럴시티(서울),4,21,(주)천일고속,프리미엄
104,08 : 40,전주,센트럴시티(서울),31,45,(주)중앙고속,고속
105,08 : 50,전주,센트럴시티(서울),3,28,(주)중앙고속,우등
106,09 : 15,전주,센트럴시티(서울),5,21,(주)동양고속,프리미엄
107,09 : 30,전주,센트럴시티(서울),26,45,(주)천일고속,고속
108,09 : 40,전주,센트럴시티(서울),5,28,(주)동양고속,우등
109,10 : 05,전주,센트럴시티(서울),28,45,(주)동양고속,고속
110,10 : 25,전주,센트럴시티(서울),4,21,금호고속(주),프리미엄
111,10 : 50,전주,센트럴시티(서울),3,28,(주)중앙고속,우등
112,11 : 00,전주,센트럴시티(서울),0,21,(주)천일고속,프리미엄
113,11 : 10,전주,센트럴시티(서울),5,28,금호고속(주),우등
114,11 : 25,전주,센트럴시티(서울),40,45,(주)천일고속,고속
115,11 : 35,전주,센트럴시티(서울),16,28,(주)동양고속,우등
116,11 : 45,전주,센트럴시티(서울),0,21,(주)동양고속,프리미엄
117,12 : 00,전주,센트럴시티(서울),34,45,(주)천일고속,고속
118,12 : 10,전주,센트럴시티(서울),3,28,(주)천일고속,우등
119,12 : 20,전주,센트럴시티(서울),1,21,(주)중앙고속,프리미엄
120,12 : 40,전주,센트럴시티(서울),41,45,금호고속(주),고속
121,12 : 50,전주,센트럴시티(서울),4,21,(주)동양고속,프리미엄
122,13 : 00,전주,센트럴시티(서울),9,28,(주)동양고속,우등
123,13 : 10,전주,센트럴시티(서울),9,28,(주)동양고속,우등
124,13 : 25,전주,센트럴시티(서울),24,45,(주)천일고속,고속
125,13 : 35,전주,센트럴시티(서울),11,28,(주)천일고속,우등
126,13 : 45,전주,센트럴시티(서울),0,21,금호고속(주),프리미엄
127,13 : 55,전주,센트럴시티(서울),6,28,(주)동양고속,우등
128,14 : 10,전주,센트럴시티(서울),31,45,금호고속(주),고속
129,14 : 20,전주,센트럴시티(서울),0,21,(주)천일고속,프리미엄
130,14 : 30,전주,센트럴시티(서울),9,28,금호고속(주),우등
131,14 : 40,전주,센트럴시티(서울),6,28,(주)동양고속,우등
132,14 : 55,전주,센트럴시티(서울),38,45,(주)동양고속,고속
133,15 : 05,전주,센트럴시티(서울),11,28,(주)중앙고속,우등
134,15 : 15,전주,센트럴시티(서울),2,21,(주)동양고속,프리미엄
135,15 : 25,전주,센트럴시티(서울),8,28,(주)동양고속,우등
136,15 : 40,전주,센트럴시티(서울),0,21,(주)중앙고속,프리미엄
137,15 : 50,전주,센트럴시티(서울),23,45,(주)중앙고속,고속
138,16 : 00,전주,센트럴시티(서울),3,21,금호고속(주),프리미엄
139,16 : 10,전주,센트럴시티(서울),10,28,(주)천일고속,우등
140,16 : 35,전주,센트럴시티(서울),4,28,(주)동양고속,우등
141,17 : 00,전주,센트럴시티(서울),30,45,(주)중앙고속,고속
142,17 : 10,전주,센트럴시티(서울),0,21,(주)동양고속,프리미엄
143,17 : 20,전주,센트럴시티(서울),12,28,(주)동양고속,우등
144,17 : 30,전주,센트럴시티(서울),11,28,(주)중앙고속,우등
145,18 : 00,전주,센트럴시티(서울),3,21,(주)중앙고속,프리미엄
146,18 : 10,전주,센트럴시티(서울),42,45,금호고속(주),고속
147,18 : 20,전주,센트럴시티(서울),13,28,(주)동양고속,우등
148,18 : 30,전주,센트럴시티(서울),2,21,(주)동양고속,프리미엄
149,18 : 40,전주,센트럴시티(서울),11,28,금호고속(주),우등
150,18 : 50,전주,센트럴시티(서울),32,45,(주)중앙고속,고속
151,19 : 05,전주,센트럴시티(서울),2,21,(주)천일고속,프리미엄
152,19 : 35,전주,센트럴시티(서울),0,28,(주)중앙고속,우등
153,19 : 40,전주,센트럴시티(서울),0,21,(주)동양고속,프리미엄
154,19 : 50,전주,센트럴시티(서울),39,45,(주)동양고속,고속
155,20 : 00,전주,센트럴시티(서울),16,28,(주)동양고속,우등
156,20 : 10,전주,센트럴시티(서울),2,21,금호고속(주),프리미엄
157,20 : 20,전주,센트럴시티(서울),22,28,(주)동양고속,우등
158,20 : 40,전주,센트럴시티(서울),26,28,(주)천일고속,우등
159,20 : 50,전주,센트럴시티(서울),26,28,(주)동양고속,우등
160,21 : 00,전주,센트럴시티(서울),19,21,(주)천일고속,프리미엄
161,21 : 20,전주,센트럴시티(서울),43,45,(주)천일고속,고속
162,21 : 40,전주,센트럴시티(서울),27,28,(주)중앙고속,우등
163,22 : 00,전주,센트럴시티(서울),17,21,(주)동양고속,심야프리미엄
164,22 : 30,전주,센트럴시티(서울),28,28,금호고속(주),심야우등
165,23 : 30,전주,센트럴시티(서울),20,21,(주)중앙고속,심야프리미엄
166,24 : 00,전주,센트럴시티(서울),26,28,(주)천일고속,심야우등
