,time,departure,arrival,remain_seat,total_seat,company,grade
47,18 : 00,광주(유·스퀘어),센트럴시티(서울),19,21,금호고속(주),프리미엄
48,18 : 10,광주(유·스퀘어),센트럴시티(서울),44,45,금호고속(주),고속
49,18 : 30,광주(유·스퀘어),센트럴시티(서울),19,21,(주)중앙고속,프리미엄
50,18 : 35,광주(유·스퀘어),센트럴시티(서울),42,45,(주)중앙고속,고속
51,18 : 55,광주(유·스퀘어),센트럴시티(서울),28,28,금호고속(주),우등
52,19 : 00,광주(유·스퀘어),센트럴시티(서울),20,21,금호고속(주),프리미엄
53,19 : 30,광주(유·스퀘어),센트럴시티(서울),27,28,금호고속(주),우등
54,19 : 40,광주(유·스퀘어),센트럴시티(서울),45,45,금호고속(주),고속
55,20 : 30,광주(유·스퀘어),센트럴시티(서울),28,28,금호고속(주),우등
56,20 : 45,광주(유·스퀘어),센트럴시티(서울),28,28,(주)중앙고속,우등
57,21 : 00,광주(유·스퀘어),센트럴시티(서울),21,21,금호고속(주),프리미엄
58,22 : 00,광주(유·스퀘어),센트럴시티(서울),27,28,금호고속(주),심야우등
59,22 : 30,광주(유·스퀘어),센트럴시티(서울),21,21,금호고속(주),심야프리미엄
60,23 : 00,광주(유·스퀘어),센트럴시티(서울),28,28,금호고속(주),심야우등
61,23 : 20,광주(유·스퀘어),센트럴시티(서울),21,21,(주)중앙고속,심야프리미엄
62,24 : 00,광주(유·스퀘어),센트럴시티(서울),20,21,금호고속(주),심야프리미엄
63,04 : 30,전주,센트럴시티(서울),7,28,(주)천일고속,우등
64,04 : 40,전주,센트럴시티(서울),7,28,금호고속(주),우등
65,04 : 50,전주,센트럴시티(서울),13,28,(주)동양고속,우등
66,04 : 55,전주,센트럴시티(서울),5,28,(주)중앙고속,우등
67,05 : 15,전주,센트럴시티(서울),25,45,(주)천일고속,고속
68,05 : 30,전주,센트럴시티(서울),4,28,(주)동양고속,우등
69,05 : 45,전주,센트럴시티(서울),1,21,(주)동양고속,프리미엄
70,06 : 25,전주,센트럴시티(서울),0,28,(주)천일고속,우등
71,06 : 40,전주,센트럴시티(서울),34,45,(주)천일고속,고속
72,06 : 50,전주,센트럴시티(서울),4,21,금호고속(주),프리미엄
73,07 : 05,전주,센트럴시티(서울),16,28,(주)동양고속,우등
74,07 : 20,전주,센트럴시티(서울),25,45,(주)중앙고속,고속
75,07 : 30,전주,센트럴시티(서울),21,28,금호고속(주),우등
76,07 : 40,전주,센트럴시티(서울),13,21,(주)천일고속,프리미엄
77,07 : 50,전주,센트럴시티(서울),27,28,(주)동양고속,우등
78,08 : 05,전주,센트럴시티(서울),42,45,금호고속(주),고속
79,08 : 15,전주,센트럴시티(서울),24,28,(주)중앙고속,우등
80,08 : 25,전주,센트럴시티(서울),8,21,(주)동양고속,프리미엄
81,08 : 40,전주,센트럴시티(서울),37,45,금호고속(주),고속
82,08 : 50,전주,센트럴시티(서울),24,28,(주)동양고속,우등
83,09 : 05,전주,센트럴시티(서울),19,28,(주)천일고속,우등
84,09 : 15,전주,센트럴시티(서울),4,21,(주)중앙고속,프리미엄
85,09 : 30,전주,센트럴시티(서울),39,45,(주)동양고속,고속
86,09 : 40,전주,센트럴시티(서울),21,28,(주)동양고속,우등
87,10 : 05,전주,센트럴시티(서울),33,45,(주)중앙고속,고속
88,10 : 15,전주,센트럴시티(서울),19,28,(주)동양고속,우등
89,10 : 25,전주,센트럴시티(서울),9,21,금호고속(주),프리미엄
90,11 : 00,전주,센트럴시티(서울),13,21,(주)동양고속,프리미엄
91,11 : 10,전주,센트럴시티(서울),22,28,(주)천일고속,우등
92,11 : 25,전주,센트럴시티(서울),25,45,금호고속(주),고속
93,11 : 35,전주,센트럴시티(서울),28,28,(주)동양고속,우등
94,11 : 45,전주,센트럴시티(서울),20,21,(주)중앙고속,프리미엄
95,12 : 00,전주,센트럴시티(서울),45,45,(주)중앙고속,고속
96,12 : 10,전주,센트럴시티(서울),24,28,금호고속(주),우등
97,12 : 20,전주,센트럴시티(서울),20,21,(주)동양고속,프리미엄
98,12 : 50,전주,센트럴시티(서울),14,21,(주)천일고속,프리미엄
99,13 : 00,전주,센트럴시티(서울),27,28,(주)중앙고속,우등
100,13 : 10,전주,센트럴시티(서울),26,28,(주)동양고속,우등
101,13 : 25,전주,센트럴시티(서울),41,45,(주)중앙고속,고속
102,13 : 35,전주,센트럴시티(서울),25,28,(주)동양고속,우등
103,13 : 45,전주,센트럴시티(서울),14,21,(주)동양고속,프리미엄
104,13 : 55,전주,센트럴시티(서울),27,28,(주)천일고속,우등
105,14 : 10,전주,센트럴시티(서울),37,45,(주)동양고속,고속
106,14 : 20,전주,센트럴시티(서울),17,21,금호고속(주),프리미엄
107,14 : 30,전주,센트럴시티(서울),27,28,(주)동양고속,우등
108,14 : 40,전주,센트럴시티(서울),25,28,(주)중앙고속,우등
109,14 : 55,전주,센트럴시티(서울),43,45,(주)천일고속,고속
110,15 : 15,전주,센트럴시티(서울),21,21,(주)천일고속,프리미엄
111,15 : 25,전주,센트럴시티(서울),25,28,(주)동양고속,우등
112,15 : 40,전주,센트럴시티(서울),17,21,(주)동양고속,프리미엄
113,15 : 50,전주,센트럴시티(서울),42,45,(주)천일고속,고속
114,16 : 00,전주,센트럴시티(서울),13,21,(주)중앙고속,프리미엄
115,16 : 45,전주,센트럴시티(서울),27,28,(주)동양고속,우등
116,17 : 00,전주,센트럴시티(서울),44,45,(주)천일고속,고속
117,17 : 10,전주,센트럴시티(서울),11,21,(주)동양고속,프리미엄
118,17 : 30,전주,센트럴시티(서울),26,28,(주)천일고속,우등
119,17 : 40,전주,센트럴시티(서울),44,45,(주)중앙고속,고속
120,17 : 50,전주,센트럴시티(서울),28,28,(주)동양고속,우등
121,18 : 00,전주,센트럴시티(서울),17,21,금호고속(주),프리미엄
122,18 : 20,전주,센트럴시티(서울),26,28,금호고속(주),우등
123,18 : 30,전주,센트럴시티(서울),18,21,(주)천일고속,프리미엄
124,18 : 50,전주,센트럴시티(서울),44,45,금호고속(주),고속
125,19 : 05,전주,센트럴시티(서울),16,21,(주)동양고속,프리미엄
126,19 : 20,전주,센트럴시티(서울),45,45,(주)동양고속,고속
127,19 : 40,전주,센트럴시티(서울),18,21,(주)중앙고속,프리미엄
128,19 : 50,전주,센트럴시티(서울),45,45,(주)중앙고속,고속
129,20 : 00,전주,센트럴시티(서울),24,28,(주)천일고속,우등
130,20 : 10,전주,센트럴시티(서울),19,21,금호고속(주),프리미엄
131,20 : 20,전주,센트럴시티(서울),25,28,(주)동양고속,우등
132,20 : 50,전주,센트럴시티(서울),28,28,(주)동양고속,우등
133,21 : 00,전주,센트럴시티(서울),21,21,(주)동양고속,프리미엄
134,22 : 00,전주,센트럴시티(서울),21,21,(주)중앙고속,심야프리미엄
135,22 : 30,전주,센트럴시티(서울),28,28,(주)천일고속,심야우등
136,23 : 00,전주,센트럴시티(서울),28,28,(주)동양고속,심야우등
137,23 : 30,전주,센트럴시티(서울),21,21,(주)동양고속,심야프리미엄
138,24 : 00,전주,센트럴시티(서울),28,28,금호고속(주),심야우등
